OA,pca_cluster,ae_cluster,oac_supergroup
E00007924,1,0,6
E00007925,3,3,3
E00007926,1,0,6
E00007927,3,6,4
E00007928,5,0,4
E00007929,5,6,4
E00007930,1,0,4
E00007931,3,3,4
E00007932,4,1,4
E00007933,4,6,6
E00007934,1,0,3
E00007935,7,2,5
E00007936,1,0,4
E00007937,2,2,5
E00007938,1,0,6
E00007939,1,0,6
E00007940,1,0,6
E00007941,7,2,5
E00007942,2,2,5
E00007943,1,0,6
E00007944,1,0,6
E00007945,1,0,6
E00007946,2,2,5
E00007947,7,2,5
E00007948,2,4,5
E00007949,1,0,6
E00007950,1,0,6
E00007951,1,0,6
E00007952,1,0,6
E00007953,4,1,6
E00007954,1,2,6
E00007955,1,2,4
E00007956,4,1,6
E00007957,7,2,5
E00007958,4,1,6
E00007959,7,2,5
E00007960,4,1,6
E00007961,7,2,5
E00007962,2,2,5
E00007963,7,2,5
E00007964,1,2,5
E00007965,0,5,3
E00007966,2,4,5
E00007967,2,2,5
E00007968,0,5,6
E00007969,5,0,4
E00007970,4,1,6
E00007971,4,1,6
E00007972,4,1,6
E00007973,7,2,5
E00007974,3,3,3
E00007975,7,2,5
E00007976,1,0,6
E00007977,7,2,5
E00007978,1,2,6
E00007979,1,0,6
E00007980,2,4,5
E00007981,1,0,6
E00007982,1,0,6
E00007983,2,4,2
E00007984,1,0,6
E00007985,2,4,5
E00007986,2,4,5
E00007987,2,2,5
E00007988,3,3,3
E00007989,0,5,6
E00007990,0,5,6
E00007991,1,0,6
E00007992,1,0,6
E00007993,7,2,5
E00007994,1,0,6
E00007995,1,0,6
E00007996,1,0,6
E00007997,0,5,3
E00007998,1,2,6
E00007999,1,2,6
E00008000,7,2,5
E00008001,7,2,5
E00008002,1,0,6
E00008003,1,2,6
E00008004,2,2,6
E00008005,7,2,5
E00008006,1,0,6
E00008007,1,2,6
E00008008,1,2,5
E00008009,7,2,2
E00008010,5,6,6
E00008011,0,5,6
E00008012,1,2,6
E00008013,1,2,6
E00008014,1,2,6
E00008015,2,4,6
E00008016,1,0,6
E00008017,5,6,4
E00008019,3,3,3
E00008020,1,0,5
E00008021,1,0,6
E00008022,4,5,3
E00008023,4,5,4
E00008024,1,0,6
E00008025,1,0,3
E00008026,0,5,6
E00008027,0,5,3
E00008028,4,0,6
E00008030,1,0,6
E00008033,1,0,6
E00008035,0,0,6
E00008036,1,0,6
E00008037,1,0,6
E00008038,2,2,5
E00008039,1,0,6
E00008040,1,0,6
E00008041,1,0,6
E00008042,3,0,3
E00008043,7,2,5
E00008044,0,5,6
E00008045,7,2,5
E00008046,1,0,6
E00008047,1,0,6
E00008048,3,0,3
E00008049,1,0,6
E00008050,2,4,5
E00008051,1,0,6
E00008052,2,2,5
E00008053,2,4,5
E00008054,2,2,5
E00008055,2,4,5
E00008056,0,0,6
E00008057,3,3,3
E00008059,4,1,6
E00008064,4,1,4
E00008068,4,1,6
E00008071,4,1,4
E00008072,4,1,6
E00008074,4,1,6
E00008078,4,1,6
E00008079,4,1,6
E00008080,4,1,4
E00008082,4,1,6
E00008083,4,1,4
E00008084,4,1,6
E00008085,3,0,6
E00008086,5,6,4
E00008088,2,4,5
E00008089,4,1,6
E00008090,0,5,6
E00008091,4,0,6
E00008093,1,0,2
E00008094,4,1,6
E00008095,1,0,6
E00008096,4,0,4
E00008097,5,6,4
E00008099,1,1,6
E00008100,5,6,4
E00008101,5,6,4
E00008102,1,0,4
E00008103,3,3,4
E00008104,5,6,4
E00008105,3,3,4
E00008107,5,6,4
E00008108,5,6,4
E00008109,3,3,4
E00008110,5,6,4
E00008111,3,3,3
E00008112,3,3,3
E00008113,3,3,4
E00008114,5,6,4
E00008115,5,6,4
E00008116,3,3,4
E00008117,5,6,4
E00008118,5,6,4
E00008119,5,6,4
E00008120,3,3,4
E00008121,5,6,4
E00008122,5,6,4
E00008123,1,0,6
E00008124,5,6,4
E00008125,5,6,4
E00008126,3,3,4
E00008127,3,3,3
E00008128,1,0,4
E00008129,5,6,4
E00008130,5,6,4
E00008132,3,3,4
E00008133,3,3,4
E00008134,3,3,4
E00008135,3,3,4
E00008138,3,3,3
E00008139,3,3,3
E00008140,3,3,4
E00008141,5,6,4
E00008142,3,6,4
E00008143,3,3,3
E00008144,5,6,4
E00008145,3,3,4
E00008146,3,3,3
E00008147,5,6,4
E00008148,3,3,3
E00008149,3,3,3
E00008153,3,3,3
E00008155,3,3,3
E00008156,3,3,3
E00008158,3,3,4
E00008159,1,0,6
E00008161,3,3,3
E00008164,3,0,6
E00008165,3,3,3
E00008166,3,0,3
E00008167,1,0,6
E00008168,0,5,3
E00008169,1,0,6
E00008170,1,0,6
E00008171,1,0,3
E00008172,3,0,3
E00008173,1,0,6
E00008174,1,0,6
E00008175,1,0,6
E00008176,1,0,6
E00008177,3,0,3
E00008178,3,3,3
E00008179,1,0,6
E00008180,1,0,6
E00008181,1,0,3
E00008182,1,0,6
E00008183,3,3,3
E00008184,3,3,3
E00008185,5,3,4
E00008186,3,3,3
E00008187,3,3,3
E00008188,3,3,3
E00008189,3,3,4
E00008191,5,6,4
E00008192,7,2,5
E00008193,1,0,4
E00008194,1,0,4
E00008195,5,6,4
E00008196,5,0,4
E00008197,1,0,6
E00008198,1,0,6
E00008199,3,0,3
E00008200,1,0,4
E00008201,5,6,5
E00008202,1,0,6
E00008203,1,0,6
E00008204,3,5,6
E00008205,1,0,6
E00008206,1,0,6
E00008207,0,5,4
E00008208,5,6,4
E00008209,5,6,4
E00008210,4,0,4
E00008211,0,5,3
E00008212,5,0,4
E00008213,1,0,6
E00008214,5,6,4
E00008215,3,3,4
E00008216,5,6,4
E00008217,5,6,4
E00008219,3,0,3
E00008220,5,6,4
E00008221,5,6,4
E00008222,0,5,3
E00008223,1,0,4
E00008225,3,3,3
E00008226,1,0,5
E00008228,3,3,4
E00008229,1,0,6
E00008230,5,0,6
E00008231,5,0,4
E00008232,5,6,4
E00008233,3,3,3
E00008234,5,6,4
E00008235,1,0,4
E00008236,0,5,3
E00008237,5,6,4
E00008238,4,1,4
E00008239,2,2,5
E00008240,1,0,6
E00008241,4,1,6
E00008242,4,1,6
E00008243,4,1,6
E00008244,4,5,6
E00008245,0,5,3
E00008246,0,5,4
E00008247,4,1,6
E00008248,5,6,4
E00008249,5,6,4
E00008250,4,1,6
E00008251,4,1,6
E00008252,4,1,6
E00008253,4,1,4
E00008254,3,5,6
E00008255,4,1,4
E00008256,3,3,4
E00008257,4,1,6
E00008258,4,1,6
E00008259,1,0,5
E00008260,1,0,6
E00008261,1,0,6
E00008262,1,0,5
E00008263,0,5,3
E00008264,2,4,5
E00008265,1,0,6
E00008266,1,0,6
E00008267,1,0,5
E00008268,1,0,3
E00008269,3,0,3
E00008270,3,3,3
E00008271,3,0,3
E00008272,1,0,5
E00008273,3,0,3
E00008274,2,4,5
E00008275,7,2,5
E00008276,4,1,6
E00008277,1,0,6
E00008279,3,3,4
E00008280,1,0,6
E00008282,1,0,6
E00008283,5,3,4
E00008284,1,0,6
E00008285,3,3,3
E00008287,1,0,6
E00008288,0,3,3
E00008290,3,0,3
E00008291,3,3,3
E00008293,3,3,3
E00008294,1,0,6
E00008296,1,0,6
E00008297,3,3,3
E00008298,1,0,6
E00008299,1,0,3
E00008300,3,3,3
E00008301,3,3,3
E00008302,3,3,3
E00008303,1,0,6
E00008304,1,0,6
E00008305,1,0,3
E00008306,3,3,3
E00008307,5,6,4
E00008310,5,6,4
E00008311,5,6,4
E00008312,3,3,3
E00008313,5,6,4
E00008314,3,3,3
E00008316,1,0,6
E00008318,5,6,4
E00008319,5,6,4
E00008320,1,0,4
E00008321,1,0,4
E00008322,3,3,4
E00008323,0,5,4
E00008324,4,5,4
E00008325,1,0,4
E00008326,1,0,4
E00008327,5,0,4
E00008328,5,6,4
E00008329,5,6,4
E00008330,0,5,3
E00008331,5,6,4
E00008332,5,6,4
E00008333,5,6,4
E00008334,5,6,4
E00008335,5,6,4
E00008336,5,6,4
E00008337,5,6,4
E00008338,5,6,4
E00008339,5,6,4
E00008340,5,6,4
E00008341,5,6,4
E00008342,5,6,4
E00008343,5,6,4
E00008344,0,3,4
E00008345,5,6,4
E00008346,5,6,4
E00008347,5,6,4
E00008348,3,3,4
E00008350,3,3,4
E00008352,5,6,4
E00008353,5,6,4
E00008354,5,6,4
E00008355,3,3,3
E00008356,5,6,4
E00008357,5,6,4
E00008359,3,3,4
E00008360,1,0,6
E00008361,3,3,4
E00008362,3,3,3
E00008363,1,0,4
E00008364,0,5,6
E00008365,7,2,5
E00008366,7,2,5
E00008367,1,0,4
E00008368,1,0,4
E00008369,5,0,4
E00008370,5,0,4
E00008371,4,1,6
E00008372,5,0,4
E00008373,3,3,3
E00008374,1,0,6
E00008375,1,0,6
E00008376,5,6,4
E00008377,1,0,4
E00008378,1,0,4
E00008379,1,0,4
E00008380,5,0,4
E00008381,5,0,4
E00008382,3,0,4
E00008383,7,2,5
E00008384,1,2,6
E00008385,4,1,6
E00008386,1,0,4
E00008387,3,3,3
E00008388,1,0,6
E00008389,3,0,4
E00008390,5,6,4
E00008391,5,0,4
E00008392,7,2,4
E00008393,1,2,5
E00008394,1,0,6
E00008395,1,0,6
E00008396,1,0,6
E00008397,7,2,4
E00008398,4,0,4
E00008399,1,0,6
E00008400,1,0,6
E00008401,1,0,6
E00008402,1,0,4
E00008403,0,3,4
E00008404,5,6,6
E00008406,3,3,4
E00008407,0,5,4
E00008408,5,6,4
E00008409,0,5,4
E00008411,3,3,3
E00008412,3,3,4
E00008413,5,6,4
E00008414,5,6,4
E00008415,3,3,3
E00008416,5,6,4
E00008417,5,6,4
E00008418,5,6,4
E00008419,5,6,4
E00008421,5,6,4
E00008423,5,6,4
E00008425,3,3,4
E00008426,5,6,4
E00008427,3,3,3
E00008428,3,3,4
E00008430,3,3,3
E00008431,5,6,4
E00008432,5,3,4
E00008433,5,6,4
E00008434,3,3,3
E00008435,3,3,4
E00008436,3,3,4
E00008437,3,3,3
E00008438,3,3,3
E00008439,3,3,4
E00008440,3,3,4
E00008441,3,3,4
E00008442,5,6,4
E00008443,5,6,4
E00008444,3,3,4
E00008445,1,0,4
E00008446,5,6,4
E00008448,5,6,4
E00008451,5,6,4
E00008452,5,6,4
E00008453,3,3,3
E00008454,5,6,4
E00008456,3,3,4
E00008457,5,6,4
E00008458,3,3,3
E00008459,1,0,3
E00008460,3,3,4
E00008461,3,3,3
E00008463,3,3,3
E00008464,5,6,4
E00008465,3,3,3
E00008466,3,3,4
E00008467,3,3,3
E00008468,3,3,4
E00008469,1,0,4
E00008470,3,3,3
E00008471,3,3,4
E00008472,3,3,4
E00008473,5,6,3
E00008474,3,3,3
E00008475,3,3,3
E00008476,5,6,3
E00008477,5,6,4
E00008478,1,0,4
E00008479,3,3,3
E00008480,5,6,4
E00008481,5,6,4
E00008482,3,3,4
E00008483,5,6,4
E00008484,3,3,4
E00008485,3,3,3
E00008486,5,6,4
E00008487,5,6,4
E00008488,3,3,3
E00008489,3,3,4
E00008490,1,0,6
E00008491,5,6,4
E00008492,3,3,4
E00008493,3,3,3
E00008494,0,5,4
E00008495,1,0,3
E00008497,3,3,3
E00008498,3,3,3
E00008499,3,3,4
E00008500,3,3,3
E00008501,3,3,4
E00008502,3,3,4
E00008503,5,6,4
E00008505,3,3,3
E00008507,3,3,3
E00008508,3,3,4
E00008509,3,3,4
E00008510,3,3,4
E00008513,3,3,3
E00008514,3,3,3
E00008516,3,3,3
E00008517,3,3,3
E00008518,5,6,4
E00008519,5,6,4
E00008520,5,6,4
E00008521,5,6,4
E00008522,5,6,4
E00008524,3,3,4
E00008525,3,3,3
E00008527,5,6,4
E00008528,3,3,4
E00008529,3,0,4
E00008530,3,3,3
E00008531,3,3,4
E00008532,3,3,4
E00008533,3,3,3
E00008534,1,0,6
E00008535,1,0,6
E00008536,1,0,6
E00008537,3,3,3
E00008538,3,3,3
E00008539,3,3,3
E00008540,3,3,3
E00008542,3,3,3
E00008543,3,3,3
E00008544,3,3,3
E00008545,3,3,3
E00008548,3,3,3
E00008549,3,3,3
E00008550,3,3,3
E00008552,3,3,3
E00008554,3,3,3
E00008555,3,3,3
E00008557,5,6,4
E00008558,5,6,4
E00008559,3,3,3
E00008560,3,3,3
E00008561,3,3,3
E00008562,3,3,3
E00008563,3,3,3
E00008564,3,3,3
E00008565,3,0,3
E00008566,3,0,3
E00008568,3,3,3
E00008570,3,3,3
E00008571,3,3,3
E00008572,3,3,3
E00008573,3,0,3
E00008574,3,3,3
E00008575,3,3,3
E00008576,3,3,3
E00008577,3,3,3
E00008578,3,3,3
E00008579,3,3,3
E00008580,3,0,4
E00008581,5,6,3
E00008583,3,3,3
E00008584,3,0,3
E00008585,3,3,3
E00008586,5,6,4
E00008587,5,0,4
E00008588,3,3,3
E00008589,3,3,3
E00008590,5,6,4
E00008591,3,3,3
E00008592,5,6,4
E00008593,5,6,4
E00008594,5,6,4
E00008596,5,6,4
E00008597,5,6,3
E00008598,3,3,3
E00008599,3,3,4
E00008600,3,3,3
E00008601,5,6,3
E00008602,3,3,3
E00008603,5,6,3
E00008604,3,3,3
E00008605,5,0,4
E00008606,3,3,3
E00008607,3,3,3
E00008609,3,3,3
E00008610,3,3,4
E00008611,3,0,3
E00008612,3,3,3
E00008613,3,3,3
E00008619,3,3,3
E00008620,1,0,3
E00008621,3,3,3
E00008622,3,3,3
E00008623,3,3,3
E00008624,3,3,3
E00008625,3,3,3
E00008626,3,3,3
E00008627,3,3,3
E00008628,3,3,3
E00008629,3,3,3
E00008630,3,3,3
E00008631,3,3,3
E00008632,3,3,3
E00008633,3,3,3
E00008634,1,0,4
E00008635,3,3,3
E00008636,3,3,3
E00008637,3,3,3
E00008638,3,3,3
E00008639,3,3,3
E00008640,3,3,4
E00008641,1,0,4
E00008642,3,3,3
E00008643,3,3,3
E00008644,1,0,6
E00008646,3,3,3
E00008647,3,3,3
E00008648,1,0,3
E00008649,3,3,3
E00008650,3,0,3
E00008651,1,0,3
E00008652,1,0,3
E00008653,3,3,3
E00008654,1,0,6
E00008655,3,3,3
E00008656,1,0,6
E00008657,3,3,3
E00008658,1,0,6
E00008659,3,3,3
E00008660,3,3,3
E00008661,3,0,3
E00008662,3,0,3
E00008663,3,3,3
E00008664,1,0,3
E00008665,3,3,3
E00008666,3,3,3
E00008667,3,3,3
E00008668,1,0,3
E00008669,3,0,3
E00008670,3,0,3
E00008671,3,0,3
E00008672,1,0,3
E00008673,1,0,6
E00008674,3,3,3
E00008675,3,3,3
E00008676,3,3,3
E00008677,3,3,3
E00008678,1,0,3
E00008679,3,3,3
E00008680,3,3,3
E00008681,3,3,3
E00008682,3,3,3
E00008683,3,3,3
E00008684,3,3,4
E00008685,3,3,3
E00008686,3,0,3
E00008687,1,0,6
E00008689,3,3,3
E00008691,3,3,3
E00008692,3,3,3
E00008694,3,0,3
E00008695,3,3,3
E00008696,3,3,3
E00008698,3,3,3
E00008699,3,3,3
E00008700,3,3,3
E00008702,3,3,3
E00008704,3,0,3
E00008705,3,0,3
E00008706,3,3,3
E00008707,3,3,3
E00008708,3,3,4
E00008709,3,0,3
E00008710,1,0,3
E00008711,3,3,3
E00008712,3,3,3
E00008713,5,6,3
E00008714,3,3,3
E00008715,3,3,3
E00008716,5,6,3
E00008717,3,3,3
E00008718,3,3,3
E00008719,3,3,3
E00008720,3,3,3
E00008721,1,0,3
E00008722,1,0,6
E00008723,3,3,3
E00008725,3,3,3
E00008726,1,0,6
E00008727,1,0,3
E00008728,3,0,3
E00008729,3,3,3
E00008731,3,3,3
E00008732,3,3,4
E00008734,3,3,3
E00008735,3,3,3
E00008737,3,3,3
E00008739,3,3,3
E00008740,0,5,3
E00008742,3,3,3
E00008743,3,3,3
E00008744,3,3,3
E00008745,3,3,3
E00008746,3,3,3
E00008747,3,3,3
E00008748,3,3,3
E00008750,1,0,6
E00008752,3,3,3
E00008753,1,0,3
E00008754,3,3,3
E00008756,3,3,3
E00008757,3,3,4
E00008758,3,0,4
E00008760,3,3,4
E00008762,3,3,3
E00008763,3,3,3
E00008764,3,3,4
E00008765,3,3,3
E00008766,3,3,3
E00008767,3,3,3
E00008768,3,3,3
E00008769,3,3,3
E00008770,3,3,3
E00008771,3,3,3
E00008772,3,3,3
E00008773,3,3,3
E00008774,3,3,3
E00008775,3,3,3
E00008776,3,3,3
E00008777,3,3,3
E00008778,3,3,3
E00008779,3,3,3
E00008780,3,3,4
E00008781,3,3,3
E00008782,3,3,3
E00008783,5,6,3
E00008785,3,3,4
E00008786,3,3,3
E00008787,3,3,3
E00008788,3,3,3
E00008789,3,3,3
E00008790,3,3,4
E00008791,3,3,3
E00008792,3,3,3
E00008793,3,3,3
E00008794,3,0,4
E00008795,3,3,3
E00008796,3,3,3
E00008798,3,3,4
E00008799,3,3,3
E00008801,5,6,4
E00008802,3,3,3
E00008803,5,6,4
E00008804,3,3,3
E00008806,3,3,3
E00008807,3,3,3
E00008808,3,3,3
E00008809,3,0,3
E00008810,3,3,3
E00008811,3,3,3
E00008812,3,3,3
E00008813,1,0,3
E00008814,3,0,3
E00008815,3,0,3
E00008816,3,3,3
E00008817,3,3,3
E00008818,3,3,3
E00008819,3,0,3
E00008820,3,3,3
E00008821,3,3,3
E00008822,3,3,3
E00008823,5,6,3
E00008824,3,3,4
E00008825,3,3,3
E00008827,3,3,3
E00008828,3,3,3
E00008829,3,3,3
E00008830,3,3,3
E00008831,3,3,3
E00008832,3,3,3
E00008833,3,3,3
E00008834,3,3,3
E00008838,3,3,3
E00008839,3,3,3
E00008840,3,3,3
E00008841,3,3,3
E00008842,3,3,3
E00008844,3,3,3
E00008846,3,3,3
E00008847,3,3,3
E00008848,3,3,3
E00008849,3,3,3
E00008850,3,3,3
E00008851,3,3,3
E00008852,3,3,3
E00008853,3,3,3
E00008854,3,3,3
E00008856,3,3,3
E00008857,3,3,3
E00008858,3,3,3
E00008859,3,3,3
E00008860,3,3,3
E00008861,3,3,3
E00008864,3,3,3
E00008865,3,3,3
E00008866,3,3,3
E00008867,3,3,3
E00008868,3,3,3
E00008869,3,3,3
E00008870,3,3,3
E00008871,3,3,3
E00008872,3,3,3
E00008874,3,3,3
E00008875,3,3,3
E00008877,3,3,3
E00008878,3,3,3
E00008879,3,3,3
E00008880,3,3,3
E00008881,3,3,3
E00008882,3,3,3
E00008883,3,3,3
E00008884,3,3,3
E00008885,3,3,3
E00008886,3,3,3
E00008887,3,3,3
E00008889,3,3,3
E00008890,3,3,3
E00008891,3,3,3
E00008892,3,3,3
E00008893,3,3,3
E00008894,3,3,3
E00008895,3,3,3
E00008896,3,3,3
E00008897,3,3,3
E00008898,3,3,3
E00008899,3,3,3
E00008900,3,3,3
E00008901,3,3,3
E00008902,3,3,3
E00008906,5,6,4
E00008907,3,3,4
E00008908,3,3,4
E00008909,5,6,4
E00008910,3,3,4
E00008911,3,3,3
E00008912,5,6,4
E00008913,3,3,4
E00008914,3,3,4
E00008915,1,0,6
E00008916,3,3,3
E00008917,3,0,4
E00008918,5,6,4
E00008919,3,3,3
E00008920,3,3,3
E00008921,5,0,4
E00008922,1,0,4
E00008923,5,6,4
E00008924,5,6,4
E00008926,1,0,4
E00008928,1,0,6
E00008930,1,0,3
E00008935,3,3,3
E00008936,3,3,3
E00008937,3,3,3
E00008938,3,3,3
E00008939,1,0,3
E00008940,3,3,3
E00008941,5,6,4
E00008942,3,0,3
E00008943,3,0,4
E00008944,1,0,4
E00008945,1,0,3
E00008946,3,0,3
E00008947,3,3,3
E00008948,3,3,4
E00008949,1,0,3
E00008950,1,0,3
E00008951,1,0,4
E00008952,3,3,4
E00008953,1,0,4
E00008954,5,6,4
E00008955,3,3,3
E00008956,3,3,3
E00008957,3,3,3
E00008958,3,3,3
E00008959,3,3,3
E00008960,3,3,3
E00008961,3,3,3
E00008962,3,3,3
E00008963,5,6,4
E00008965,5,6,4
E00008967,1,0,4
E00008968,5,6,4
E00008970,3,3,3
E00008971,1,0,3
E00008972,5,6,3
E00008973,3,3,3
E00008974,1,0,3
E00008975,3,0,3
E00008976,5,6,3
E00008977,3,3,3
E00008978,3,3,3
E00008979,0,5,6
E00008980,1,0,3
E00008981,3,3,3
E00008982,3,3,3
E00008983,3,0,4
E00008984,1,0,6
E00008985,1,0,6
E00008986,3,3,3
E00008987,3,3,3
E00008988,3,3,3
E00008989,3,0,3
E00008990,3,3,3
E00008991,3,3,3
E00008992,3,3,3
E00008993,3,3,3
E00008994,3,0,3
E00008995,3,3,3
E00008996,3,0,3
E00008997,1,0,6
E00008998,1,0,3
E00008999,3,3,3
E00009000,3,0,3
E00009001,3,3,3
E00009002,3,3,3
E00009003,5,0,4
E00009005,5,6,4
E00009006,3,3,3
E00009007,3,3,3
E00009008,3,3,3
E00009012,3,3,3
E00009014,3,3,3
E00009015,3,3,3
E00009016,3,3,3
E00009017,3,3,3
E00009018,3,3,3
E00009019,3,3,4
E00009021,3,3,3
E00009022,3,3,4
E00009023,3,3,3
E00009024,5,6,6
E00009025,5,6,3
E00009027,5,6,4
E00009029,3,3,4
E00009030,5,6,4
E00009031,3,3,3
E00009032,3,3,3
E00009033,3,0,3
E00009034,5,6,4
E00009035,5,3,4
E00009036,5,6,4
E00009037,3,3,3
E00009038,3,3,3
E00009039,3,3,3
E00009040,3,3,3
E00009041,3,3,3
E00009042,3,3,3
E00009043,3,3,3
E00009044,3,3,4
E00009045,3,3,4
E00009046,3,3,4
E00009047,3,3,3
E00009048,3,3,3
E00009049,1,0,6
E00009050,3,3,4
E00009051,3,0,3
E00009052,5,6,4
E00009053,1,0,6
E00009054,3,3,4
E00009056,1,0,6
E00009057,3,3,3
E00009058,3,3,3
E00009060,3,3,3
E00009062,3,3,3
E00009063,3,3,3
E00009064,1,0,6
E00009066,3,3,3
E00009067,3,3,3
E00009068,3,3,3
E00009069,3,3,3
E00009070,3,3,3
E00009071,3,3,4
E00009072,3,0,4
E00009073,3,3,3
E00009074,3,3,3
E00009075,3,3,4
E00009076,3,3,3
E00009077,3,3,3
E00009078,3,3,3
E00009079,3,3,3
E00009082,3,3,3
E00009083,3,3,4
E00009084,3,3,3
E00009085,3,3,3
E00009086,5,6,3
E00009087,5,6,4
E00009089,1,0,4
E00009090,5,0,6
E00009091,5,0,6
E00009092,3,3,3
E00009093,5,0,6
E00009094,3,3,3
E00009095,3,3,3
E00009096,5,0,6
E00009097,3,3,4
E00009098,3,3,4
E00009099,5,6,4
E00009100,3,3,3
E00009101,3,3,4
E00009102,3,3,3
E00009103,3,3,3
E00009104,3,3,3
E00009105,3,3,3
E00009106,3,3,3
E00009107,3,3,3
E00009109,3,3,3
E00009110,3,3,3
E00009112,3,3,3
E00009113,3,3,3
E00009114,1,0,3
E00009115,3,0,3
E00009116,3,3,4
E00009117,1,0,6
E00009118,1,0,3
E00009119,3,0,4
E00009120,3,3,3
E00009121,1,0,4
E00009122,3,3,3
E00009123,3,3,3
E00009124,3,3,3
E00009125,3,3,3
E00009126,3,3,3
E00009127,3,3,3
E00009128,3,3,3
E00009129,1,0,3
E00009130,3,3,3
E00009131,3,3,3
E00009132,3,3,3
E00009133,1,0,4
E00009134,1,0,4
E00009135,3,3,3
E00009136,3,3,3
E00009137,3,3,3
E00009138,1,0,3
E00009140,3,0,3
E00009141,3,3,3
E00009142,3,3,3
E00009143,3,3,3
E00009144,3,0,3
E00009145,3,3,3
E00009146,3,0,3
E00009147,1,0,3
E00009148,3,3,3
E00009149,3,3,3
E00009151,5,6,4
E00009152,3,3,3
E00009153,1,0,4
E00009154,3,3,3
E00009155,3,0,3
E00009156,3,3,3
E00009157,1,0,3
E00009158,3,0,3
E00009159,3,3,3
E00009160,3,3,4
E00009161,3,3,3
E00009162,3,0,3
E00009163,0,5,4
E00009164,3,3,3
E00009165,3,3,3
E00009167,3,3,3
E00009168,3,3,3
E00009169,1,0,3
E00009170,3,3,3
E00009171,3,0,3
E00009172,3,0,3
E00009173,3,3,3
E00009174,3,3,3
E00009175,3,3,3
E00009176,3,0,3
E00009177,1,0,6
E00009178,3,3,3
E00009179,3,3,3
E00009180,3,3,3
E00009181,3,3,3
E00009182,3,3,3
E00009183,3,3,3
E00009184,3,3,3
E00009185,3,3,3
E00009186,3,3,3
E00009187,0,5,3
E00009188,1,0,3
E00009190,3,3,4
E00009191,3,3,3
E00009192,3,3,4
E00009194,3,3,4
E00009195,3,3,4
E00009196,3,3,3
E00009197,3,3,3
E00009198,3,3,3
E00009199,3,3,4
E00009200,3,0,3
E00009201,3,3,4
E00009202,0,5,4
E00009203,1,0,6
E00009204,3,3,3
E00009205,3,3,3
E00009206,0,3,4
E00009207,3,3,4
E00009208,5,6,4
E00009209,3,3,3
E00009210,3,3,3
E00009212,3,3,3
E00009213,3,3,3
E00009214,5,6,3
E00009215,3,3,3
E00009216,3,3,4
E00009217,1,0,3
E00009218,3,3,3
E00009219,3,3,3
E00009221,0,5,4
E00009222,0,5,3
E00009223,1,0,6
E00009227,3,3,3
E00009228,3,3,3
E00009229,3,3,3
E00009230,3,0,3
E00009231,3,0,3
E00009232,1,0,6
E00009233,1,0,3
E00009234,3,3,3
E00009235,3,3,3
E00009236,3,3,3
E00009237,1,0,3
E00009238,3,3,3
E00009239,3,3,3
E00009240,3,0,3
E00009241,3,3,3
E00009242,3,3,3
E00009243,3,3,3
E00009244,3,3,3
E00009245,3,3,3
E00009246,3,3,3
E00009247,3,3,3
E00009248,3,3,3
E00009249,3,3,3
E00009250,3,3,3
E00009251,3,3,3
E00009252,3,3,3
E00009253,3,3,3
E00009254,3,3,3
E00009255,3,3,3
E00009256,3,3,3
E00009257,3,0,3
E00009258,3,3,3
E00009259,3,3,3
E00009260,3,3,3
E00009261,3,3,3
E00009262,3,3,3
E00009263,3,3,3
E00009264,3,3,3
E00009265,3,3,3
E00009266,3,3,3
E00009267,3,3,3
E00009268,3,3,3
E00009269,3,0,3
E00009270,3,3,3
E00009271,3,3,3
E00009272,1,0,6
E00009273,3,3,3
E00009274,3,3,3
E00009275,3,3,3
E00009276,3,3,3
E00009277,3,3,3
E00009278,3,3,3
E00009279,3,3,3
E00009280,3,3,3
E00009281,3,3,3
E00009282,3,3,3
E00009283,1,0,3
E00009284,3,3,3
E00009285,3,3,3
E00009286,1,0,6
E00009287,3,0,3
E00009288,3,3,3
E00009289,3,0,3
E00009291,1,0,6
E00009292,1,0,3
E00009293,3,3,3
E00009294,3,3,3
E00009295,3,3,3
E00009296,3,3,3
E00009297,3,3,3
E00009298,3,3,3
E00009299,3,0,3
E00009300,3,3,3
E00009301,1,0,6
E00009302,3,3,3
E00009303,3,3,3
E00009304,3,3,3
E00009305,1,0,6
E00009306,3,3,3
E00009307,1,0,3
E00009308,3,3,3
E00009309,3,3,3
E00009310,3,0,3
E00009311,1,0,3
E00009312,3,3,3
E00009313,3,3,3
E00009314,3,3,3
E00009315,3,3,3
E00009316,3,3,3
E00009317,3,3,3
E00009318,3,3,3
E00009319,3,3,3
E00009320,1,0,3
E00009321,3,3,3
E00009322,3,3,3
E00009324,3,3,3
E00009325,3,3,3
E00009326,3,3,3
E00009327,3,3,3
E00009328,3,3,3
E00009329,3,3,3
E00009330,3,3,3
E00009331,3,3,3
E00009332,3,3,3
E00009333,3,3,3
E00009334,1,0,6
E00009335,3,3,3
E00009336,3,3,3
E00009337,1,0,3
E00009338,3,3,3
E00009339,3,3,3
E00009340,3,3,3
E00009341,3,3,3
E00009342,3,3,3
E00009343,3,3,3
E00009344,3,3,3
E00009345,3,3,3
E00009346,3,3,3
E00009348,3,3,3
E00009349,3,3,3
E00009350,3,3,3
E00009351,3,3,3
E00009352,3,3,3
E00009353,3,3,3
E00009354,3,3,3
E00009355,5,3,3
E00009356,3,3,3
E00009357,3,3,3
