OA,pca_cluster,ae_cluster,oac_supergroup
E00001354,7,5,4
E00001355,0,0,5
E00001356,7,5,3
E00001357,7,5,3
E00001358,7,5,3
E00001359,7,5,3
E00001360,0,0,5
E00001361,7,5,3
E00001362,0,0,5
E00001363,0,0,5
E00001364,0,0,5
E00001365,1,1,5
E00001366,0,0,5
E00001367,0,0,5
E00001368,0,0,5
E00001369,0,0,5
E00001370,0,0,5
E00001371,7,6,5
E00001372,0,0,5
E00001374,0,0,5
E00001375,0,0,5
E00001376,2,6,6
E00001377,3,2,3
E00001378,2,6,6
E00001379,2,6,5
E00001380,0,0,5
E00001381,0,0,5
E00001382,0,0,5
E00001383,1,6,4
E00001384,1,1,4
E00001385,2,6,5
E00001386,0,0,5
E00001387,7,5,4
E00001388,7,5,4
E00001389,0,0,5
E00001390,7,5,3
E00001391,0,0,5
E00001392,7,5,3
E00001393,1,1,4
E00001394,0,0,5
E00001395,0,0,5
E00001396,7,5,6
E00001397,1,6,4
E00001398,1,1,4
E00001399,1,6,4
E00001400,1,6,4
E00001401,1,6,4
E00001402,0,0,5
E00001403,1,6,4
E00001404,2,6,4
E00001405,2,6,4
E00001406,6,6,6
E00001407,1,1,4
E00001408,7,6,3
E00001410,5,0,5
E00001411,7,5,4
E00001412,3,2,6
E00001413,1,1,4
E00001415,2,6,4
E00001416,2,6,6
E00001417,1,1,4
E00001418,5,0,5
E00001419,2,6,6
E00001420,2,6,6
E00001421,2,6,4
E00001422,3,2,5
E00001423,0,0,5
E00001424,0,0,5
E00001425,2,6,5
E00001426,7,5,3
E00001427,7,6,6
E00001428,7,6,3
E00001429,7,5,3
E00001430,5,6,5
E00001431,0,0,5
E00001432,0,0,5
E00001433,5,6,5
E00001434,0,6,5
E00001435,1,6,5
E00001436,1,1,4
E00001437,2,6,5
E00001438,0,0,5
E00001439,6,7,6
E00001440,2,6,6
E00001441,2,6,4
E00001442,1,6,4
E00001443,2,6,5
E00001444,2,6,4
E00001445,7,5,4
E00001446,1,6,5
E00001447,2,6,4
E00001448,7,5,3
E00001449,7,5,3
E00001450,7,6,3
E00001451,1,6,5
E00001452,2,6,3
E00001453,1,1,4
E00001454,7,5,3
E00001455,7,5,3
E00001456,1,6,4
E00001457,2,6,3
E00001458,7,5,3
E00001459,7,6,3
E00001460,2,6,6
E00001461,1,1,4
E00001462,1,1,4
E00001463,1,1,4
E00001464,1,1,4
E00001465,1,1,4
E00001466,7,5,3
E00001467,2,6,3
E00001468,1,1,4
E00001469,7,5,4
E00001470,7,5,3
E00001471,2,6,5
E00001472,0,0,5
E00001474,2,6,4
E00001475,1,6,4
E00001476,1,6,5
E00001477,7,5,3
E00001478,7,5,3
E00001479,7,5,3
E00001480,7,5,4
E00001481,2,6,6
E00001482,7,5,3
E00001483,1,1,5
E00001484,7,5,3
E00001485,7,5,3
E00001486,7,5,3
E00001487,1,1,4
E00001488,1,1,5
E00001489,1,1,5
E00001490,2,6,5
E00001491,7,5,3
E00001492,7,5,3
E00001493,7,5,3
E00001494,1,1,4
E00001495,1,1,5
E00001496,1,1,4
E00001497,1,5,4
E00001498,1,1,4
E00001499,1,1,4
E00001500,1,1,4
E00001503,1,1,4
E00001504,7,5,4
E00001505,1,1,4
E00001506,7,5,4
E00001507,7,5,3
E00001508,1,1,4
E00001509,7,5,4
E00001511,1,1,4
E00001512,1,1,4
E00001514,7,5,3
E00001516,1,1,4
E00001517,1,1,4
E00001518,1,1,4
E00001519,1,1,4
E00001520,7,5,4
E00001521,1,1,4
E00001522,1,1,4
E00001523,1,1,4
E00001524,0,0,5
E00001525,7,5,3
E00001526,2,6,5
E00001527,0,0,5
E00001528,7,5,3
E00001529,1,1,4
E00001530,1,5,4
E00001531,0,0,5
E00001534,1,1,4
E00001535,1,1,4
E00001536,7,5,3
E00001537,1,1,4
E00001538,1,1,4
E00001539,7,5,4
E00001540,7,5,4
E00001541,1,1,4
E00001542,2,0,5
E00001543,7,6,3
E00001544,7,5,3
E00001545,1,6,4
E00001546,1,6,4
E00001547,1,1,4
E00001548,1,1,4
E00001549,7,5,3
E00001550,1,1,4
E00001551,1,1,4
E00001552,7,5,4
E00001553,1,1,4
E00001554,1,6,4
E00001555,7,5,4
E00001556,1,1,5
E00001557,1,1,5
E00001558,1,6,4
E00001559,1,1,4
E00001560,1,1,4
E00001561,7,5,3
E00001562,7,5,3
E00001563,2,6,4
E00001564,2,6,4
E00001565,7,5,3
E00001566,2,6,5
E00001567,7,5,4
E00001568,2,6,5
E00001570,1,1,4
E00001571,7,5,3
E00001572,7,5,3
E00001574,2,6,4
E00001575,7,5,3
E00001576,2,6,5
E00001577,2,6,3
E00001578,0,0,5
E00001579,7,5,4
E00001580,2,6,5
E00001581,7,5,3
E00001582,7,5,3
E00001583,7,5,3
E00001584,7,5,3
E00001585,2,6,5
E00001586,7,5,3
E00001587,7,5,4
E00001588,2,6,4
E00001589,1,6,5
E00001590,7,5,3
E00001591,6,7,6
E00001592,0,0,5
E00001593,2,6,6
E00001594,5,4,5
E00001595,6,7,6
E00001596,2,6,6
E00001597,2,6,6
E00001598,5,4,6
E00001599,6,7,6
E00001600,5,4,6
E00001601,5,4,5
E00001602,0,0,5
E00001603,5,4,5
E00001604,2,6,6
E00001605,2,6,6
E00001606,5,4,5
E00001607,2,4,6
E00001608,2,6,6
E00001609,2,6,5
E00001610,5,4,1
E00001611,5,0,5
E00001612,2,6,6
E00001613,0,0,5
E00001614,5,4,5
E00001615,0,0,5
E00001616,2,6,6
E00001617,5,3,2
E00001618,2,6,5
E00001619,5,4,5
E00001620,2,6,5
E00001621,2,6,6
E00001622,5,4,6
E00001623,3,2,6
E00001624,5,4,5
E00001625,3,2,6
E00001626,5,4,5
E00001627,1,1,4
E00001628,2,6,6
E00001629,2,6,6
E00001630,2,6,6
E00001631,2,6,6
E00001633,7,5,4
E00001634,1,1,4
E00001635,1,1,4
E00001636,7,5,3
E00001637,3,2,4
E00001638,1,1,4
E00001639,7,5,4
E00001640,1,1,4
E00001641,7,5,3
E00001642,1,6,4
E00001643,2,6,5
E00001644,1,1,4
E00001645,2,6,4
E00001646,7,5,4
E00001647,2,6,4
E00001648,2,6,4
E00001649,2,6,6
E00001650,2,6,6
E00001651,2,6,5
E00001652,2,6,6
E00001653,2,6,6
E00001654,2,6,6
E00001655,5,6,4
E00001656,2,6,5
E00001657,3,2,6
E00001658,3,2,3
E00001659,2,6,4
E00001660,2,6,6
E00001661,2,6,6
E00001662,5,4,2
E00001663,5,4,5
E00001664,2,4,6
E00001665,5,4,2
E00001666,2,4,6
E00001667,5,4,6
E00001668,5,4,5
E00001669,5,4,2
E00001670,5,4,2
E00001671,7,6,6
E00001672,5,4,5
E00001673,5,4,5
E00001674,5,4,5
E00001675,2,4,2
E00001676,5,4,5
E00001677,5,4,1
E00001678,0,0,5
E00001679,5,4,6
E00001680,2,6,6
E00001681,5,4,2
E00001682,5,4,6
E00001683,5,4,2
E00001684,6,7,7
E00001685,5,4,6
E00001686,5,4,5
E00001687,5,4,6
E00001688,5,7,5
E00001689,5,4,5
E00001690,5,4,2
E00001691,5,4,5
E00001692,2,6,5
E00001693,5,4,5
E00001694,5,4,2
E00001695,0,0,5
E00001696,5,4,2
E00001697,5,0,2
E00001698,2,4,5
E00001699,0,0,2
E00001700,5,4,5
E00001701,0,0,1
E00001702,5,4,1
E00001703,5,4,5
E00001704,2,4,6
E00001705,2,6,4
E00001706,2,6,6
E00001707,2,6,4
E00001708,2,6,6
E00001709,5,4,5
E00001710,3,2,6
E00001711,2,6,6
E00001712,0,0,5
E00001713,5,4,5
E00001714,2,4,6
E00001715,5,0,5
E00001716,0,0,5
E00001717,5,4,6
E00001718,5,4,5
E00001719,0,0,5
E00001720,2,4,6
E00001721,2,4,6
E00001722,2,4,5
E00001723,2,4,6
E00001724,5,4,5
E00001725,0,0,1
E00001726,5,4,1
E00001727,2,4,6
E00001728,5,4,5
E00001729,5,4,5
E00001730,5,0,5
E00001731,2,6,6
E00001732,5,4,5
E00001733,5,4,5
E00001734,5,4,5
E00001735,5,4,5
E00001736,5,4,5
E00001737,3,7,6
E00001738,6,7,6
E00001739,5,0,5
E00001740,5,4,5
E00001741,5,0,5
E00001742,0,0,5
E00001743,5,3,5
E00001744,5,4,5
E00001745,5,4,5
E00001746,5,4,2
E00001747,5,4,5
E00001748,5,4,5
E00001749,5,4,5
E00001750,3,2,6
E00001751,5,4,2
E00001752,5,4,5
E00001753,5,4,5
E00001754,5,4,5
E00001755,5,4,1
E00001756,5,4,5
E00001757,7,6,3
E00001758,5,0,5
E00001759,5,4,5
E00001760,5,4,5
E00001761,5,4,5
E00001762,5,4,5
E00001763,5,4,5
E00001764,5,4,5
E00001765,5,4,5
E00001766,2,4,5
E00001767,2,6,5
E00001768,2,6,6
E00001769,2,4,5
E00001770,2,6,6
E00001771,7,5,3
E00001772,2,6,6
E00001773,7,6,4
E00001774,2,6,5
E00001775,5,4,5
E00001776,2,6,4
E00001777,2,6,5
E00001778,5,4,5
E00001779,2,6,6
E00001780,0,0,5
E00001781,5,4,5
E00001782,3,7,6
E00001783,0,0,5
E00001784,2,6,5
E00001785,5,4,5
E00001786,5,4,5
E00001788,0,0,5
E00001789,5,4,6
E00001790,0,0,5
E00001791,3,6,3
E00001792,5,4,5
E00001793,5,0,5
E00001794,2,4,6
E00001795,2,6,3
E00001796,5,4,6
E00001797,5,4,5
E00001798,5,4,5
E00001799,6,7,6
E00001800,2,4,5
E00001802,6,7,6
E00001803,6,7,6
E00001804,2,6,6
E00001805,6,7,6
E00001806,2,4,6
E00001807,5,4,5
E00001808,6,7,4
E00001809,5,4,5
E00001810,5,4,5
E00001811,0,0,5
E00001812,5,4,6
E00001813,6,7,4
E00001814,2,6,6
E00001815,5,4,6
E00001816,2,6,6
E00001817,5,6,6
E00001818,2,6,6
E00001819,5,4,5
E00001820,5,4,5
E00001821,7,6,3
E00001822,7,5,6
E00001823,6,7,6
E00001824,2,6,6
E00001825,6,7,6
E00001826,3,2,6
E00001827,1,1,4
E00001828,7,6,4
E00001829,6,7,6
E00001830,6,7,4
E00001831,2,6,6
E00001832,5,4,5
E00001833,5,4,6
E00001834,2,0,5
E00001835,2,6,6
E00001836,6,7,6
E00001837,5,4,6
E00001838,2,6,6
E00001839,2,6,6
E00001840,5,4,6
E00001841,5,4,6
E00001843,5,4,6
E00001844,5,4,6
E00001845,3,2,6
E00001846,2,6,6
E00001847,2,6,6
E00001849,3,2,6
E00001851,2,6,6
E00001852,6,7,6
E00001853,2,6,6
E00001854,6,7,6
E00001855,5,4,6
E00001856,6,7,6
E00001857,5,4,6
E00001858,3,2,8
E00001859,2,6,6
E00001860,3,2,6
E00001861,2,6,6
E00001862,6,7,6
E00001864,5,4,6
E00001865,6,7,6
E00001866,6,7,6
E00001867,3,2,3
E00001868,5,4,5
E00001869,5,4,2
E00001870,2,6,6
E00001871,6,7,6
E00001872,5,4,5
E00001873,2,4,2
E00001874,6,7,6
E00001875,7,5,3
E00001876,5,4,6
E00001877,5,3,2
E00001878,2,6,6
E00001879,6,7,6
E00001880,5,4,6
E00001881,5,4,5
E00001882,6,7,6
E00001883,0,0,5
E00001884,0,0,1
E00001885,5,4,2
E00001886,2,6,6
E00001887,3,2,6
E00001888,6,7,6
E00001889,3,2,6
E00001890,6,7,6
E00001891,2,4,5
E00001892,5,4,5
E00001893,6,7,6
E00001894,6,7,6
E00001895,2,6,6
E00001896,2,7,6
E00001897,3,2,6
E00001898,6,7,6
E00001899,5,4,5
E00001900,5,4,5
E00001901,5,4,5
E00001902,5,4,2
E00001903,0,0,5
E00001904,5,4,5
E00001905,2,6,5
E00001906,5,4,5
E00001907,7,5,3
E00001908,2,6,6
E00001909,2,6,5
E00001910,3,2,3
E00001911,5,4,5
E00001912,0,0,5
E00001913,2,6,6
E00001914,5,4,5
E00001915,5,3,5
E00001916,3,2,3
E00001917,2,6,6
E00001918,5,0,5
E00001919,5,4,6
E00001920,0,0,5
E00001921,5,4,5
E00001922,2,6,5
E00001923,5,4,6
E00001924,5,4,6
E00001925,2,6,6
E00001926,0,0,5
E00001927,5,4,5
E00001928,5,4,6
E00001929,2,6,5
E00001930,5,4,5
E00001931,0,0,5
E00001932,2,6,6
E00001933,2,6,5
E00001934,2,6,5
E00001935,7,5,3
E00001936,5,4,5
E00001937,2,6,6
E00001938,5,4,6
E00001939,0,0,5
E00001940,2,4,5
E00001941,5,4,5
E00001943,7,5,3
E00001944,6,7,6
E00001945,5,4,5
E00001946,5,4,6
E00001947,6,7,6
E00001948,3,5,4
E00001949,2,6,5
E00001950,2,6,5
E00001951,5,4,6
E00001952,2,6,4
E00001953,1,6,4
E00001954,5,4,5
E00001955,5,4,5
E00001956,6,6,6
E00001957,5,4,6
E00001958,5,4,5
E00001959,2,6,6
E00001960,5,4,5
E00001961,5,0,5
E00001962,6,7,6
E00001963,2,6,6
E00001964,5,4,5
E00001965,6,7,4
E00001966,5,4,6
E00001967,2,6,5
E00001968,7,5,4
E00001969,5,4,5
E00001970,0,0,5
E00001971,0,0,5
E00001972,7,5,3
E00001973,3,2,6
E00001974,7,5,4
E00001975,3,2,4
E00001976,6,4,6
E00001977,5,6,5
E00001980,2,6,5
E00001982,5,3,5
E00001983,3,2,6
E00001984,1,1,4
E00001985,1,1,4
E00001986,1,1,4
E00001987,2,6,4
E00001988,1,1,4
E00001989,2,6,4
E00001990,2,6,6
E00001991,6,6,4
E00001993,2,6,6
E00001994,1,1,4
E00001995,2,6,4
E00001996,2,6,4
E00001997,7,5,4
E00001998,1,1,4
E00002000,1,1,4
E00002001,1,1,4
E00002002,2,6,4
E00002004,5,4,5
E00002005,5,4,5
E00002006,5,4,5
E00002007,5,4,5
E00002008,5,4,5
E00002009,2,6,5
E00002010,2,6,4
E00002011,5,4,5
E00002012,5,0,5
E00002013,5,4,5
E00002014,2,6,5
E00002015,5,4,5
E00002016,5,4,5
E00002017,2,6,5
E00002018,5,4,5
E00002019,2,6,4
E00002020,5,4,5
E00002021,2,6,6
E00002022,2,6,5
E00002023,5,4,5
E00002024,2,4,6
E00002025,2,4,5
E00002026,5,4,5
E00002027,5,4,5
E00002028,5,4,5
E00002029,5,4,5
E00002030,2,4,5
E00002031,2,4,5
E00002032,2,4,5
E00002033,5,4,6
E00002034,2,6,6
E00002035,5,4,5
E00002036,3,2,3
E00002037,1,1,4
E00002038,5,4,5
E00002039,2,6,6
E00002040,1,1,4
E00002042,1,1,4
E00002043,1,1,4
E00002044,7,6,4
E00002045,1,1,4
E00002046,7,6,4
E00002047,1,1,4
E00002048,1,1,4
E00002049,2,6,6
E00002050,7,6,6
E00002051,5,4,5
E00002052,3,2,3
E00002053,2,6,4
E00002054,5,4,6
E00002055,2,6,6
E00002056,5,0,5
E00002057,5,4,5
E00002058,5,4,5
E00002059,5,4,5
E00002060,5,4,5
E00002061,5,4,5
E00002062,5,4,5
E00002063,5,4,5
E00002064,5,3,1
E00002065,5,0,5
E00002066,5,0,5
E00002067,5,4,1
E00002068,7,5,3
E00002069,7,5,3
E00002070,1,1,4
E00002072,1,1,4
E00002073,2,6,6
E00002075,3,2,3
E00002076,5,4,5
E00002077,2,4,2
E00002078,0,0,1
E00002079,3,2,8
E00002080,3,2,6
E00002081,2,6,6
E00002082,2,6,6
E00002083,0,0,5
E00002084,3,2,3
E00002085,5,4,6
E00002086,3,2,8
E00002087,5,4,2
E00002088,3,2,3
E00002089,2,6,5
E00002090,0,0,5
E00002091,0,0,5
E00002092,0,0,5
E00002093,5,4,1
E00002094,0,0,5
E00002095,0,0,5
E00002096,2,6,3
E00002097,0,0,1
E00002098,5,4,1
E00002099,5,4,5
E00002100,5,4,5
E00002101,3,6,3
E00002102,5,4,2
E00002103,2,6,5
E00002104,3,6,6
E00002105,2,6,6
E00002106,2,6,6
E00002107,5,4,2
E00002108,6,1,6
E00002109,1,1,4
E00002110,6,7,6
E00002111,1,6,4
E00002112,7,5,6
E00002114,7,5,3
E00002115,1,6,6
E00002117,2,6,4
E00002118,7,5,4
E00002120,2,6,4
E00002121,6,7,6
E00002123,3,2,6
E00002124,6,7,4
E00002125,6,7,6
E00002126,6,6,4
E00002127,6,6,6
E00002128,2,6,6
E00002129,6,7,6
E00002130,7,5,4
E00002131,6,6,4
E00002132,3,2,4
E00002133,5,4,6
E00002134,3,2,6
E00002135,6,7,4
E00002136,2,6,6
E00002137,2,6,4
E00002138,6,7,4
E00002139,2,6,4
E00002140,2,6,4
E00002141,6,7,6
E00002142,7,5,6
E00002143,6,6,6
E00002144,2,4,6
E00002145,6,7,6
E00002146,5,4,5
E00002147,5,4,1
E00002148,3,2,8
E00002149,5,4,5
E00002150,5,4,5
E00002151,2,6,4
E00002152,2,6,4
E00002153,5,4,5
E00002154,5,4,5
E00002155,6,7,6
E00002156,2,6,6
E00002157,5,4,5
E00002158,2,6,6
E00002159,5,4,5
E00002160,5,4,5
E00002161,5,4,5
E00002162,5,4,5
E00002163,5,4,5
E00002164,5,4,5
E00002165,5,0,5
E00002166,2,6,6
E00002167,2,7,6
E00002168,5,4,6
E00002169,2,6,6
E00002170,5,4,5
E00002171,2,6,6
E00002172,5,4,5
E00002173,5,4,5
E00002174,2,6,6
E00002175,5,4,5
E00002176,0,0,5
E00002177,2,6,6
E00002178,0,0,5
E00002179,0,0,5
E00002180,0,0,5
E00002181,5,4,5
E00002182,5,4,6
E00002183,3,2,8
E00002184,2,4,6
E00002185,3,2,6
E00002186,5,4,2
E00002187,2,4,5
E00002188,2,4,2
E00002189,0,0,5
E00002190,2,6,6
E00002191,0,0,1
E00002192,0,0,1
E00002193,2,4,6
E00002194,5,4,5
E00002195,5,4,5
E00002196,0,0,5
E00002197,5,4,7
E00002198,6,7,6
E00002199,5,4,5
E00002200,0,0,5
E00002201,5,4,6
E00002202,5,4,5
E00002203,0,0,5
E00002204,5,4,2
E00002205,0,0,1
E00002206,2,4,6
E00002207,0,0,1
E00002208,5,4,5
E00002209,5,4,5
E00002210,5,4,5
E00002211,5,4,5
E00002212,3,2,6
E00002213,1,6,4
E00002214,5,4,5
E00002215,2,6,5
E00002216,5,4,5
E00002217,5,4,5
E00002218,5,4,5
E00002219,5,4,5
E00002220,5,4,5
E00002221,5,4,5
E00002222,2,6,5
E00002223,5,4,5
E00002224,5,4,4
E00002225,6,7,4
E00002226,2,6,6
E00002227,5,0,5
E00002228,5,4,6
E00002229,5,4,5
E00002230,5,4,5
E00002231,5,4,5
E00002232,5,4,5
E00002233,5,0,5
E00002234,5,4,5
E00002235,5,4,5
E00002236,3,2,4
E00002237,5,4,5
E00002238,5,4,5
E00002239,5,4,5
E00002240,2,6,6
E00002241,3,6,6
E00002242,5,4,5
E00002243,3,7,6
E00002244,5,4,2
E00002245,0,0,5
E00002246,0,0,5
E00002247,5,4,5
E00002248,5,4,5
E00002249,0,0,5
E00002250,0,0,5
E00002251,2,6,4
E00002252,7,5,3
E00002253,0,0,5
E00002254,3,2,6
E00002255,3,2,5
E00002256,0,0,5
E00002257,3,6,6
E00002258,5,4,2
E00002260,2,6,2
E00002261,0,0,5
E00002262,7,5,3
E00002263,2,6,3
E00002264,3,2,3
E00002265,2,6,6
E00002266,2,6,5
E00002267,3,2,8
E00002268,0,0,5
E00002269,0,0,5
E00002270,0,0,5
E00002271,0,0,5
E00002272,7,6,3
E00002273,0,0,5
E00002274,5,4,5
E00002275,1,1,4
E00002279,1,1,4
E00002280,1,1,4
E00002281,1,1,4
E00002282,2,6,6
E00002283,6,1,4
E00002284,1,1,4
E00002285,1,1,4
E00002286,1,1,4
E00002287,7,5,4
E00002288,1,1,4
E00002289,1,1,4
E00002290,1,1,4
E00002291,1,1,4
E00002292,7,5,4
E00002293,1,1,4
E00002294,7,5,4
E00002296,1,1,4
E00002297,7,5,3
E00002298,7,5,3
E00002299,7,5,3
E00002300,7,5,3
E00002301,7,5,6
E00002302,3,5,4
E00002303,7,5,3
E00002304,1,1,4
E00002305,3,2,6
E00002306,7,5,4
E00002307,1,1,4
E00002308,3,2,6
E00002309,3,2,3
E00002310,1,1,4
E00002311,1,1,4
E00002312,1,1,4
E00002314,1,1,4
E00002316,1,1,4
E00002319,1,1,4
E00002321,1,1,4
E00002323,1,1,4
E00002324,1,1,4
E00002325,1,1,4
E00002326,1,1,4
E00002327,7,5,3
E00002328,7,5,3
E00002329,1,1,4
E00002330,1,1,4
E00002331,1,1,4
E00002333,1,1,4
E00002334,1,1,4
E00002336,1,1,4
E00002337,1,5,4
E00002339,1,5,4
E00002340,1,1,4
E00002341,1,1,4
E00002343,1,1,4
E00002345,1,1,4
E00002346,1,1,4
E00002347,1,1,4
E00002348,1,1,4
E00002349,1,1,4
E00002350,1,5,4
E00002351,1,1,4
E00002352,1,1,4
E00002353,7,5,4
E00002354,1,1,5
E00002355,1,1,4
E00002356,1,1,4
E00002357,1,1,5
E00002358,1,1,4
E00002359,1,1,4
E00002360,1,5,4
E00002361,1,1,5
E00002362,1,1,5
E00002363,1,1,5
E00002364,1,1,4
E00002365,1,1,4
E00002366,1,1,5
E00002367,1,1,5
E00002368,7,5,3
E00002369,1,5,4
E00002370,7,5,3
E00002372,7,5,4
E00002373,1,1,4
E00002374,1,1,4
E00002375,7,5,3
E00002376,1,1,4
E00002377,1,5,4
E00002378,1,1,4
E00002379,1,1,4
E00002380,1,1,4
E00002381,1,1,4
E00002382,1,5,4
E00002383,7,5,3
E00002385,7,5,4
E00002386,7,5,3
E00002387,1,1,5
E00002388,1,1,4
E00002389,0,0,5
E00002390,7,5,3
E00002391,1,1,4
E00002392,7,5,3
E00002393,7,5,3
E00002394,7,5,4
E00002395,7,5,4
E00002396,2,6,4
E00002397,1,1,4
E00002398,2,6,4
E00002399,1,1,4
E00002400,2,6,4
E00002401,2,6,3
E00002402,2,6,4
E00002403,1,1,4
E00002404,2,6,6
E00002405,2,6,3
E00002406,1,1,3
E00002407,7,5,3
E00002408,7,5,3
E00002409,7,5,3
E00002410,7,5,3
E00002411,7,5,3
E00002412,7,5,3
E00002413,7,5,3
E00002414,7,5,3
E00002415,7,5,3
E00002416,7,5,3
E00002417,7,5,3
E00002418,7,5,4
E00002419,1,1,4
E00002420,7,5,3
E00002421,7,5,3
E00002422,1,1,4
E00002423,7,5,4
E00002424,7,5,3
E00002426,1,1,4
E00002427,1,1,4
E00002428,1,1,4
E00002429,1,1,4
E00002430,1,1,4
E00002431,1,1,4
E00002432,1,1,4
E00002433,1,1,4
E00002434,1,1,4
E00002435,1,1,4
E00002436,1,1,4
E00002437,1,1,4
E00002438,1,1,4
E00002439,1,1,4
E00002440,1,5,4
E00002441,7,5,4
E00002442,1,1,4
E00002444,1,1,4
E00002445,1,1,4
E00002446,1,1,4
E00002448,1,1,4
E00002449,7,5,4
E00002450,7,5,3
E00002451,1,1,4
E00002452,7,5,4
E00002453,1,1,4
E00002454,1,1,4
E00002455,1,5,4
E00002456,7,5,3
E00002457,1,1,4
E00002458,1,1,4
E00002459,1,1,4
E00002460,2,6,4
E00002461,1,1,4
E00002462,1,1,4
E00002463,1,1,4
E00002464,7,5,4
E00002465,7,5,3
E00002466,7,5,3
E00002467,1,1,4
E00002468,7,5,4
E00002469,1,1,4
E00002470,7,5,4
E00002471,7,5,3
E00002472,2,6,6
E00002473,1,1,4
E00002474,1,6,4
E00002475,1,1,4
E00002476,7,5,4
E00002477,7,5,4
E00002478,7,5,3
E00002479,1,1,4
E00002480,1,1,4
E00002481,1,1,4
E00002482,7,5,3
E00002483,7,5,4
E00002484,1,1,4
E00002486,1,5,4
E00002487,1,1,4
E00002488,1,1,4
E00002489,1,1,4
E00002490,1,1,4
E00002491,1,5,4
E00002492,1,1,4
E00002493,1,1,4
E00002494,1,1,4
E00002495,7,5,3
E00002496,1,1,4
E00002497,1,1,4
E00002498,1,1,4
E00002499,1,1,4
E00002500,1,1,4
E00002501,1,1,4
E00002502,1,1,4
E00002503,1,1,4
E00002504,1,1,4
E00002505,1,1,4
E00002506,7,5,3
E00002507,1,1,5
E00002508,1,1,4
E00002509,1,1,4
E00002510,7,5,4
E00002511,1,1,4
E00002512,7,5,4
E00002513,1,5,4
E00002514,7,5,4
E00002515,1,1,5
E00002516,1,1,4
E00002517,1,1,4
E00002518,1,1,4
E00002520,1,1,3
E00002521,1,1,4
E00002522,1,1,4
E00002523,1,1,5
E00002524,1,1,4
E00002526,1,1,4
E00002527,7,5,4
E00002528,1,1,4
E00002529,1,1,4
E00002530,1,1,4
E00002531,7,5,4
E00002533,1,5,4
E00002534,1,5,4
E00002535,7,5,3
E00002536,7,5,3
E00002537,1,1,4
E00002538,1,5,4
E00002540,7,5,4
E00002541,1,1,4
E00002542,1,1,4
E00002544,7,5,4
E00002545,7,5,4
E00002546,7,5,3
E00002547,7,5,3
E00002548,7,5,4
E00002549,7,5,3
E00002550,1,1,4
E00002552,7,5,4
E00002553,7,5,3
E00002554,7,5,4
E00002555,7,5,3
E00002556,7,5,3
E00002559,1,5,4
E00002560,1,1,4
E00002561,1,1,4
E00002562,7,5,4
E00002563,7,5,3
E00002564,1,1,4
E00002565,7,5,4
E00002566,7,5,4
E00002567,7,5,4
E00002568,7,5,4
E00002569,7,5,4
E00002570,7,5,3
E00002571,7,6,4
E00002572,7,5,3
E00002573,2,6,4
E00002575,7,5,4
E00002576,2,6,6
E00002577,1,1,4
E00002578,2,6,4
E00002579,7,5,4
E00002580,7,5,4
E00002581,7,5,4
E00002582,7,5,3
E00002583,7,5,4
E00002584,2,6,3
E00002585,1,1,4
E00002586,7,1,4
E00002587,2,6,4
E00002588,7,5,4
E00002589,7,5,4
E00002591,7,5,4
E00002592,7,5,4
E00002593,2,6,4
E00002594,7,5,4
E00002595,2,6,4
E00002596,7,5,4
E00002597,7,6,4
E00002598,7,5,4
E00002599,7,5,3
E00002600,7,6,3
E00002601,7,5,4
E00002602,7,5,4
E00002603,7,5,4
E00002604,7,5,4
E00002605,7,5,3
E00002606,7,6,3
E00002607,7,5,3
E00002608,1,1,5
E00002609,1,1,5
E00002610,1,1,4
E00002611,1,1,5
E00002612,1,1,4
E00002613,1,1,5
E00002614,1,1,5
E00002615,0,1,5
E00002616,1,1,5
E00002617,1,1,5
E00002618,7,5,4
E00002619,1,1,5
E00002620,1,1,5
E00002621,1,1,5
E00002622,1,1,5
E00002623,1,1,5
E00002624,1,1,5
E00002625,1,1,5
E00002626,1,1,4
E00002627,1,1,4
E00002628,1,1,4
E00002629,1,1,4
E00002630,1,1,5
E00002631,1,1,5
E00002632,1,1,5
E00002633,1,1,4
E00002634,1,1,4
E00002635,1,1,5
E00002636,1,5,4
E00002637,7,5,4
E00002638,1,1,5
E00002639,7,5,3
E00002640,7,5,3
E00002641,7,5,3
E00002642,7,5,3
E00002643,7,5,3
E00002644,7,5,3
E00002645,2,6,3
E00002646,7,5,3
E00002647,2,6,4
E00002648,7,5,3
E00002649,7,5,3
E00002650,7,5,3
E00002651,7,5,3
E00002652,2,6,3
E00002653,7,5,3
E00002654,7,5,3
E00002655,7,6,3
E00002657,7,5,3
E00002658,7,5,3
E00002659,7,5,3
E00002660,7,5,3
E00002661,7,5,3
E00002662,7,5,3
E00002663,7,5,3
E00002664,7,5,3
E00002665,1,1,3
E00002667,7,5,3
E00002668,7,5,3
E00002669,7,5,3
E00002670,7,5,3
E00002672,7,5,3
E00002676,7,5,3
E00002677,1,5,4
E00002678,7,5,3
E00002679,7,5,3
E00002680,7,5,3
E00002681,1,1,4
E00002682,7,5,3
E00002683,7,5,3
E00002684,7,5,3
E00002685,7,6,3
E00002686,7,5,3
E00002687,7,5,3
E00002688,2,6,6
E00002689,7,5,3
E00002690,7,5,3
E00002691,7,5,3
E00002692,1,1,4
E00002693,7,5,3
E00002694,7,5,4
E00002695,1,1,4
